PVM,Neste,Kemira,Metsa,Outokumpu,StoraEnso,UPM,Cargotec,Huhtamaki,Kone,Sanoma,Elisa,Nokia
27/04/2015,8.555,11.217,6.135,6.408,10.298,18.498,33.602,30.076,40.846,5.315,27.462,7.132
24/04/2015,8.667,11.163,6.051,6.433,10.134,18.333,33.187,30.146,41.012,5.184,27.336,7.238
23/04/2015,8.532,10.966,6.096,6.417,10.078,18.286,32.956,30.151,40.177,5.177,27.282,7.326
22/04/2015,8.485,11.212,6.07,6.977,10.695,18.664,33.372,30.807,41.791,5.205,27.099,7.513
21/04/2015,8.596,11.346,6.065,7.052,10.855,19.022,33.162,31.543,43.115,5.233,26.869,7.321
20/04/2015,8.346,11.355,5.989,7.052,10.637,18.71,33.288,30.58,42.328,5.283,26.193,7.106
17/04/2015,8.325,11.425,6.063,7.178,10.575,18.516,32.471,30.32,42.171,5.223,26.011,7.209
16/04/2015,8.304,11.559,6.12,7.493,10.548,18.722,32.914,30.908,42.785,5.254,25.823,7.261
15/04/2015,8.325,11.748,6.137,7.625,10.575,18.738,32.914,31.452,43.151,5.329,24.631,7.615
14/04/2015,8.423,11.791,6.071,7.389,10.419,18.535,32.936,31.425,43.378,5.232,24.564,7.371
13/04/2015,8.504,11.839,5.987,7.368,10.428,18.616,32.784,30.975,43.388,5.229,24.325,7.757
10/04/2015,8.191,11.858,5.916,7.425,10.285,18.539,32.456,30.674,43.274,5.105,24.132,7.461
09/04/2015,8.237,11.854,5.887,7.447,10.085,18.936,32.441,30.59,42.704,5.06,23.692,7.159
08/04/2015,8.1,11.767,5.854,7.429,9.991,18.659,32.492,30.137,42.473,5.224,23.337,7.148
07/04/2015,8.124,11.725,5.811,7.491,9.898,18.432,32.484,30.106,42.119,5.188,23.342,7.138
02/04/2015,7.993,11.65,5.822,7.398,9.795,18.225,32.325,29.826,41.29,5.145,23.376,7.048
01/04/2015,8.267,11.682,5.801,7.391,9.704,18.147,32.238,29.339,41.054,5.116,23.346,7.042
31/03/2015,8.201,11.573,5.801,7.487,9.71,18.199,32.166,29.037,41.456,5.149,23.408,7.14
30/03/2015,8.322,11.64,5.898,7.686,9.566,18.262,32.516,28.863,42.12,5.177,23.285,7.133
27/03/2015,8.086,11.569,5.872,7.631,9.349,17.932,32.887,28.677,41.631,5.202,23.374,7.096
26/03/2015,8.171,11.551,5.852,7.703,9.273,17.94,34.303,28.244,41.971,5.232,25.013,7.016
25/03/2015,8.359,11.642,6.054,7.945,9.458,18.457,34.87,29.037,42.484,5.379,25.42,7.272
24/03/2015,8.336,11.576,5.985,7.689,9.506,18.555,34.849,28.866,42.364,5.388,24.997,7.292
23/03/2015,8.307,12.19,5.989,7.406,9.599,18.627,34.176,28.829,42.137,5.405,24.83,7.236
20/03/2015,8.314,12.198,5.908,7.421,9.567,18.625,34.061,29.073,42.326,5.397,24.677,7.303
19/03/2015,8.188,12.015,6.002,7.367,9.38,18.554,33.527,28.955,42.022,5.38,24.62,7.314
18/03/2015,8.134,11.865,6.17,7.223,9.41,18.407,33.345,28.963,41.81,5.377,24.551,7.256
17/03/2015,8.154,11.577,6.416,7.309,9.456,18.368,33.324,28.78,41.13,5.392,24.697,7.282
16/03/2015,8.127,11.44,6.78,7.517,9.381,18.412,33.705,29.2,40.449,5.393,24.619,7.323
13/03/2015,7.848,11.322,6.802,7.451,9.197,17.871,33.694,28.9,40.44,5.398,24.656,7.274
12/03/2015,7.82,11.129,6.947,7.591,9.223,17.929,33.757,28.537,40.424,5.402,24.669,7.269
11/03/2015,7.7,11.116,7.202,7.568,9.132,17.931,33.912,28.371,40.299,5.443,24.606,7.297
10/03/2015,7.747,10.99,7.228,7.342,8.95,17.54,33.431,27.367,39.859,5.548,24.203,7.205
09/03/2015,7.721,10.996,7.27,7.256,8.934,17.539,33.33,26.976,40.101,5.614,24.369,7.233
06/03/2015,7.716,11.025,7.08,6.922,8.994,17.365,33.326,26.879,40.556,5.669,24.679,7.332
05/03/2015,7.759,10.989,7.221,6.022,8.828,17.088,33.002,26.125,40.435,5.64,24.74,7.314
04/03/2015,7.662,10.921,7.167,5.884,8.74,16.788,32.356,26.093,40.049,5.489,24.359,7.221
03/03/2015,7.682,11.032,7.099,5.896,8.871,16.931,32.94,26.385,41.202,5.637,24.431,7.271
02/03/2015,7.851,11.126,7.162,5.878,8.714,16.88,33.075,26.384,41.638,5.667,24.384,7.228
27/02/2015,7.727,11.109,7.034,5.853,8.617,16.749,32.711,26.302,41.205,5.67,24.194,7.16
26/02/2015,7.751,11.175,6.717,5.983,8.693,16.807,32.673,26.266,41.559,5.676,24.139,7.158
25/02/2015,7.83,11.021,6.82,5.972,8.812,16.92,32.462,26.558,40.795,5.64,24.038,7.103
24/02/2015,7.842,10.963,6.737,5.969,8.76,16.907,32.479,26.68,40.104,5.614,23.963,7.067
23/02/2015,7.51,10.803,6.977,5.863,8.665,16.773,32.459,26.464,40.746,5.568,23.89,7.068
20/02/2015,7.462,10.708,6.838,5.866,8.587,16.704,32.415,26.14,40.376,5.489,23.794,7.103
19/02/2015,7.515,10.54,7.21,5.738,8.483,16.66,32.135,25.868,40.198,5.524,23.753,7.109
18/02/2015,7.519,10.549,7.427,5.724,8.422,16.574,32.074,25.612,40.133,5.504,23.737,7.101
17/02/2015,7.463,10.499,6.78,5.858,8.439,16.359,31.868,25.124,39.919,5.402,23.525,7.016
16/02/2015,7.454,10.528,6.375,5.968,8.449,16.433,31.996,25.383,39.961,5.471,23.552,7.034
13/02/2015,7.339,10.498,6.167,5.873,8.519,16.545,31.826,25.083,40.262,5.369,23.481,7.044
12/02/2015,7.309,10.363,6.066,5.479,8.413,16.428,31.886,24.118,39.795,5.266,23.693,7.023
11/02/2015,7.325,10.235,5.908,4.84,8.452,16.262,31.526,24.14,39.571,5.253,23.736,6.931
10/02/2015,7.348,10.405,5.746,4.871,8.362,16.38,30.673,23.915,39.662,5.35,23.705,6.849
09/02/2015,7.517,10.318,5.694,4.845,8.289,16.155,30.2,23.694,40.077,5.322,23.497,6.691
06/02/2015,7.657,10.289,5.545,4.931,8.497,16.264,30.314,24.055,40.632,5.306,23.452,6.826
05/02/2015,7.774,10.193,5.404,4.94,8.365,16.052,29.466,24.044,40.592,5.15,23.382,6.841
04/02/2015,7.733,10.177,5.417,4.951,8.356,15.855,28.893,23.766,39.678,5.613,23.344,6.828
03/02/2015,8.276,10.272,5.689,4.964,8.563,15.945,28.21,24.092,39.833,5.581,23.378,6.832
02/02/2015,8.07,10.24,5.697,4.714,8.564,15.365,27.909,24.397,39.587,5.51,23.57,6.729
30/01/2015,8.159,10.013,5.627,4.765,8.543,15.567,28.151,24.197,39.653,5.591,23.667,6.841
29/01/2015,8.109,10.055,5.289,4.636,8.515,15.399,27.868,24.084,41.236,5.529,24.611,6.89
28/01/2015,8.004,10.116,5.163,4.812,8.408,15.382,27.951,24.104,42.695,5.586,24.901,7.142
27/01/2015,8.035,10.132,5.156,4.87,8.446,15.421,28.103,24.168,42.771,5.569,25.165,7.109
26/01/2015,7.933,10.295,4.973,5.052,8.418,15.617,27.805,24.346,42.455,5.749,25.376,7.112
23/01/2015,7.673,10.138,4.859,5.078,8.223,15.422,27.063,23.691,41.789,5.86,25.115,7.102
22/01/2015,7.259,9.741,4.794,4.88,8.053,14.918,26.434,23.397,40.655,5.817,24.549,6.83
21/01/2015,7.297,9.442,4.714,4.656,7.923,14.544,26.182,23.33,39.571,5.398,24.316,6.646
20/01/2015,7.445,9.617,4.704,4.633,7.873,14.525,26.415,23.623,39.381,5.275,24.371,6.65
19/01/2015,7.355,9.405,4.708,4.519,7.756,14.537,25.926,23.228,39.376,4.878,23.728,6.598
16/01/2015,7.301,9.194,4.71,4.399,7.681,14.392,25.117,23.024,38.261,4.728,23.167,6.47
15/01/2015,7.114,9.339,4.758,4.278,7.587,14.114,24.584,22.419,37.352,4.721,23.214,6.442
14/01/2015,6.963,9.584,4.76,4.381,7.524,13.994,24.442,22.269,37.206,4.742,23.418,6.512
13/01/2015,6.946,9.729,,4.622,7.592,14.25,24.633,22.277,37.535,4.79,23.543,6.454
12/01/2015,6.893,9.73,4.744,4.708,7.594,14.005,24.541,21.96,37.215,4.79,23.068,6.395
09/01/2015,6.861,9.822,4.738,4.845,7.543,13.802,24.928,21.856,37.166,4.845,22.912,6.406
08/01/2015,6.905,9.709,4.684,4.885,7.443,13.763,25.015,21.671,37.073,4.788,22.87,6.447
07/01/2015,6.803,9.605,4.644,4.683,7.313,13.628,24.823,21.507,36.962,4.663,22.821,6.388
05/01/2015,6.652,9.742,4.666,4.829,7.533,13.599,25.483,21.82,37.459,4.668,22.575,6.502
02/01/2015,6.658,9.986,4.622,4.911,7.57,13.793,25.929,22.067,37.776,4.761,22.712,6.631
30/12/2014,6.691,9.868,4.518,4.761,7.47,13.674,25.604,21.884,37.775,4.603,22.629,6.575
29/12/2014,6.63,9.902,4.534,4.815,7.524,13.835,25.875,22.052,37.986,4.631,22.834,6.634
23/12/2014,6.693,9.851,4.439,4.685,7.493,13.882,25.466,21.729,37.898,4.696,22.91,6.6
22/12/2014,6.758,9.801,4.48,4.612,7.419,13.783,25.394,21.628,37.971,4.683,22.995,6.506
19/12/2014,6.609,9.571,4.463,4.654,7.329,13.643,25.375,21.577,37.634,4.693,22.795,6.47
18/12/2014,6.622,9.543,4.439,4.755,7.202,13.61,25.465,21.384,37.232,4.603,22.693,6.492
17/12/2014,6.459,9.34,4.365,4.473,6.995,13.139,24.927,20.649,36.35,4.262,22.164,6.258
16/12/2014,6.242,9.282,4.329,4.222,6.911,12.916,24.557,20.299,35.724,4.297,21.95,6.193
15/12/2014,6.297,9.648,4.422,4.285,7.013,12.864,25.174,20.086,35.896,4.413,22.804,6.314
12/12/2014,6.256,9.773,4.408,4.333,7.096,13.076,25.407,20.686,36.078,4.331,23.462,6.456
11/12/2014,6.523,9.833,4.23,4.541,7.18,13.294,25.973,21.077,36.86,4.369,23.918,6.553
10/12/2014,6.39,9.823,4.023,4.49,7.255,13.35,25.999,20.803,37.142,4.397,23.732,6.623
09/12/2014,6.422,9.812,3.911,4.707,7.275,13.355,25.888,20.709,37.38,4.473,23.671,6.585
08/12/2014,6.611,9.795,3.931,4.855,7.404,13.677,26.263,20.97,38.099,4.606,23.775,6.805
05/12/2014,6.691,9.799,3.981,4.958,7.444,13.722,26.541,20.938,38.142,4.643,23.828,6.732
04/12/2014,6.714,9.811,3.94,4.793,7.376,13.706,26.308,20.879,37.978,4.568,23.373,6.634
03/12/2014,6.656,9.749,3.915,4.745,7.275,13.47,26.3,20.595,37.728,4.535,23.314,6.662
02/12/2014,6.517,9.811,3.891,4.637,7.216,13.346,26.309,20.528,37.486,4.567,23.172,6.725
01/12/2014,6.453,9.684,3.842,4.619,7.196,13.362,26.017,20.447,37.04,4.58,23.22,6.686
28/11/2014,6.404,10.009,3.827,4.768,7.16,13.342,26.261,20.356,37.078,4.687,23.307,6.665
27/11/2014,6.35,10.48,3.818,4.904,7.037,13.433,26.884,20.382,37.418,4.803,23.258,6.671
26/11/2014,6.373,10.583,3.776,4.822,7.127,13.421,27.115,20.378,37.596,4.872,23.051,6.601
25/11/2014,6.31,10.512,3.8,4.752,7.108,13.346,27.437,20.58,37.956,4.802,23.097,6.572
24/11/2014,6.218,10.515,3.701,4.751,7.106,13.332,27.112,20.326,37.411,4.625,23.295,6.555
21/11/2014,6.301,10.501,3.676,4.52,6.991,13.186,26.498,19.846,36.542,4.519,23.157,6.451
20/11/2014,6.363,10.298,3.546,4.247,6.782,12.729,26.437,19.387,35.344,4.467,22.728,6.256
19/11/2014,6.361,10.331,3.541,4.252,6.8,12.761,26.621,19.537,35.367,4.579,22.863,6.273
18/11/2014,6.285,10.322,3.481,4.124,6.753,12.841,26.321,19.691,35.311,4.446,22.655,6.345
17/11/2014,6.177,10.187,3.437,3.982,6.603,12.68,25.388,19.466,35.11,4.348,22.548,6.2
14/11/2014,6.152,10.193,3.498,3.874,6.613,12.756,25.349,19.366,35.101,4.361,22.483,6.385
13/11/2014,6.11,10.261,3.452,3.912,6.582,12.714,25.215,19.215,35.086,4.35,22.412,6.613
12/11/2014,6.106,10.175,3.479,3.718,6.536,12.381,25.022,19.458,34.721,4.373,22.335,6.523
11/11/2014,6.069,10.212,3.514,3.661,6.676,12.586,25.588,19.798,34.973,4.423,22.53,6.591
10/11/2014,6.09,10.19,3.502,3.769,6.69,12.494,25.58,19.76,34.566,4.457,21.921,6.511
07/11/2014,6.093,10.181,3.583,3.855,6.8,12.674,25.658,19.72,34.14,4.515,21.946,6.492
06/11/2014,6.131,10.26,3.606,3.993,6.708,12.773,24.988,19.714,34.13,4.526,22.131,6.587
05/11/2014,5.85,10.276,3.632,4.061,6.678,12.656,24.348,19.72,33.924,4.489,22.147,6.598
04/11/2014,5.668,10.263,3.593,4.473,6.609,12.562,24.164,19.854,33.322,4.52,21.943,6.575
03/11/2014,5.687,10.243,3.573,4.626,6.66,12.629,24.434,19.985,33.821,4.563,21.889,6.723
31/10/2014,5.704,10.307,3.516,4.426,6.625,12.58,23.881,20.268,34.109,4.567,21.845,6.659
30/10/2014,5.562,10.345,3.401,4.404,6.402,12.213,23.367,20.047,33.251,4.556,21.46,6.562
29/10/2014,5.625,10.526,3.4,4.567,6.658,12.044,23.46,20.063,33.098,4.697,21.438,6.584
28/10/2014,5.619,10.646,3.398,4.496,6.669,11.865,23.5,20.209,32.981,4.331,21.215,6.637
27/10/2014,5.648,10.545,3.4,4.39,6.452,10.844,23.317,19.963,32.858,4.301,20.844,6.625
24/10/2014,5.646,10.655,3.32,4.455,6.555,10.937,23.293,20.063,32.66,4.399,20.716,6.649
23/10/2014,5.856,10.806,3.4,4.577,6.574,10.988,23.837,20.168,32.487,4.473,20.741,6.778
22/10/2014,5.507,10.887,3.334,4.629,6.558,11.064,23.393,20.351,32.465,4.514,20.309,6.457
21/10/2014,5.388,10.526,3.336,4.604,6.441,10.954,22.417,20.109,32.317,4.417,19.899,6.322
20/10/2014,5.31,10.29,3.357,4.498,6.262,10.81,21.944,19.79,31.808,4.416,19.579,6.195
17/10/2014,5.374,10.329,3.39,4.582,6.132,10.717,22.022,19.807,31.559,4.49,19.489,6.219
16/10/2014,5.255,10.105,3.2,4.291,5.907,10.283,21.174,19.276,30.482,4.331,18.516,6.071
15/10/2014,5.253,10.259,3.314,4.539,6.067,10.478,21.653,19.454,30.837,4.395,18.748,6.127
14/10/2014,5.352,10.344,3.349,4.726,6.188,10.658,21.455,19.689,30.976,4.457,19.012,6.325
13/10/2014,5.374,10.216,3.235,4.788,6.118,10.629,21.377,20.035,30.943,4.426,18.954,6.382
10/10/2014,5.253,10.199,3.304,4.625,6.114,10.56,21.283,20.153,30.991,4.403,19.041,6.37
09/10/2014,5.322,10.443,3.377,4.974,6.265,10.831,22.457,20.561,31.687,4.541,19.134,6.532
08/10/2014,5.456,10.361,3.429,5.088,6.236,10.82,22.82,20.824,31.265,4.581,19.205,6.445
07/10/2014,5.672,10.471,3.484,5.201,6.4,11.064,23.368,21.555,31.462,4.732,19.809,6.639
06/10/2014,5.709,10.601,3.519,5.336,6.488,11.274,24.462,21.715,31.532,4.785,20.17,6.877
03/10/2014,5.371,10.465,3.397,5.072,6.44,11.132,25.133,21.319,31.258,4.825,20.405,6.603
02/10/2014,5.425,10.48,3.49,5.131,6.453,11.157,25.34,21.43,31.244,4.824,20.519,6.584
01/10/2014,5.526,10.425,3.508,5.367,6.617,11.276,26.025,21.733,31.813,4.92,20.873,6.661
30/09/2014,5.409,10.393,3.46,5.482,6.548,11.277,26.384,21.536,31.746,5.016,20.999,6.753
29/09/2014,5.408,10.441,3.43,5.537,6.487,11.135,25.979,21.108,31.421,5.021,20.965,6.765
26/09/2014,5.352,10.513,3.485,5.772,6.537,11.249,26.008,20.936,31.892,5.036,21.022,6.773
25/09/2014,5.241,10.706,3.442,6.017,6.538,11.362,26.69,21.058,32.093,5.124,20.985,6.805
24/09/2014,5.264,10.747,3.35,5.557,6.478,11.286,26.343,20.958,31.998,5.242,20.862,6.714
23/09/2014,5.245,10.779,3.459,5.771,6.501,11.421,26.535,21.071,31.86,5.385,20.793,6.686
22/09/2014,5.191,10.882,3.521,5.92,6.619,11.73,27.056,21.125,32.201,5.387,20.973,6.783
19/09/2014,5.201,10.752,3.454,6.085,6.622,11.694,27.072,20.837,32.346,5.386,21.072,6.803
18/09/2014,5.145,10.636,3.386,6.292,6.622,11.681,27.104,20.684,32.32,5.412,20.984,6.68
17/09/2014,4.982,10.651,3.334,6.293,6.606,11.616,26.999,20.349,32.26,5.436,21.002,6.638
16/09/2014,4.956,10.707,3.399,6.17,6.411,11.279,26.639,20.156,32.19,5.227,20.428,6.597
15/09/2014,4.991,10.79,3.423,6.235,6.499,11.448,27.049,20.257,32.258,5.275,20.486,6.634
12/09/2014,5.084,10.832,3.432,6.105,6.535,11.521,27.197,20.339,32.544,5.34,20.481,6.549
11/09/2014,5.075,10.814,3.445,6.232,6.587,11.547,27.276,20.398,32.56,5.402,20.574,6.527
10/09/2014,5.108,10.809,3.453,6.309,6.648,11.481,27.304,20.282,32.698,5.388,20.581,6.462
09/09/2014,5.076,10.948,3.445,6.668,6.852,11.662,27.909,20.39,33.119,5.546,20.836,6.531
08/09/2014,5.122,10.906,3.449,6.716,6.948,11.752,28.095,20.489,33.146,5.499,20.966,6.528
05/09/2014,5.091,10.917,3.433,6.508,6.979,11.821,28.081,20.512,33.281,5.54,20.984,6.449
04/09/2014,5.102,10.91,3.42,6.222,6.894,11.721,27.886,20.598,33.123,5.539,20.88,6.48
03/09/2014,5.039,10.77,3.536,6.062,6.729,11.458,27.614,20.522,32.71,5.48,20.57,6.447
02/09/2014,4.961,10.536,3.5,6.102,6.651,11.509,27.497,20.301,32.319,5.505,20.668,6.36
01/09/2014,4.959,10.534,3.535,6.057,6.597,11.368,27.453,20.249,32.044,5.517,20.706,6.317
29/08/2014,4.937,10.566,,5.926,6.639,11.381,27.7,20.392,32.073,5.555,20.738,6.328
28/08/2014,4.955,10.588,3.56,6.052,6.682,11.38,27.693,20.474,31.844,5.626,20.895,6.114
27/08/2014,4.994,10.701,3.546,6.267,6.76,11.492,28.145,20.588,31.569,5.869,21.09,6.211
26/08/2014,4.955,10.734,3.666,6.157,6.597,11.291,28.008,20.607,31.568,5.915,20.85,6.267
25/08/2014,4.906,10.724,3.593,6.172,6.512,11.256,27.754,20.443,31.863,5.98,20.847,6.263
22/08/2014,4.89,10.698,3.55,6.15,6.589,11.195,27.638,20.245,32.134,5.97,20.782,6.207
21/08/2014,4.872,10.75,3.61,6.1,6.6,11.304,27.787,20.219,32.287,5.966,20.656,6.256
20/08/2014,4.85,10.667,3.553,5.864,6.566,11.229,27.972,19.839,32.31,5.952,20.619,6.136
19/08/2014,4.859,10.655,3.5,5.809,6.584,11.311,27.925,19.837,32.121,5.991,20.706,5.933
18/08/2014,4.776,10.465,3.557,5.634,6.465,11.088,27.54,19.534,31.794,6.017,20.69,5.862
15/08/2014,4.869,10.415,,5.466,6.463,11.031,27.43,19.537,31.551,6.009,20.734,5.833
14/08/2014,4.847,10.26,3.575,5.592,6.354,10.948,26.911,19.433,31.771,6.009,20.718,5.868
13/08/2014,4.854,10.273,3.65,5.707,6.431,11.015,26.814,19.576,31.998,6.025,20.759,5.8
12/08/2014,4.843,10.211,3.65,5.702,6.365,11.064,26.908,19.564,31.89,6.017,20.721,5.81
11/08/2014,4.858,10.182,3.598,5.735,6.312,11.049,26.66,19.631,31.602,5.903,20.647,5.817
08/08/2014,4.763,10.207,3.589,5.468,6.288,10.844,25.703,19.027,31.088,5.864,20.375,5.721
07/08/2014,4.728,10.271,3.85,5.465,6.391,11.124,26.21,19.362,31.437,6.003,20.779,5.847
06/08/2014,4.673,10.194,3.662,5.487,6.467,11.155,26.501,19.508,31.374,5.995,20.853,5.851
05/08/2014,4.642,10.204,3.951,5.821,6.657,11.647,26.688,19.661,31.277,6.062,21.184,5.949
04/08/2014,4.677,10.176,3.949,5.98,6.825,12.259,26.881,19.49,31.08,6.039,21.057,5.88
01/08/2014,4.594,10.173,3.657,5.926,6.714,12.009,26.671,19.486,31.195,5.979,21.013,5.871
31/07/2014,4.611,10.315,3.879,6.059,6.839,12.325,27.61,19.984,31.608,5.974,21.452,5.975
30/07/2014,4.68,10.52,3.84,6.25,6.945,12.569,28.131,20.13,31.627,6.043,21.619,6.097
29/07/2014,4.624,10.509,3.73,6.391,6.965,12.543,28.707,20.531,31.87,5.846,21.602,6.104
28/07/2014,4.613,10.499,3.825,6.634,7.061,12.583,28.577,20.87,32.044,5.87,21.526,6.091
25/07/2014,4.574,10.669,3.867,6.694,7.083,12.707,28.346,20.934,32.142,5.786,21.578,6.127
24/07/2014,4.583,10.84,3.805,6.988,7.105,12.684,28.589,20.787,32.053,5.34,21.566,6.136
23/07/2014,4.566,10.864,3.682,7.319,7.272,12.729,28.64,20.71,31.966,5.334,21.575,5.686
22/07/2014,4.515,11.282,3.79,7.318,7.325,12.683,28.529,20.598,32.183,5.338,21.36,5.677
21/07/2014,4.515,11.991,3.707,7.088,7.248,12.707,28.322,20.256,32.338,5.246,21.141,5.64
18/07/2014,4.533,11.96,3.71,7,7.156,12.616,27.588,20.115,32.271,5.228,21.103,5.617
17/07/2014,4.578,12.049,,7.165,7.158,12.706,28.058,20.425,31.458,5.146,21.271,5.545
16/07/2014,4.579,12.038,3.733,7.185,7.202,12.726,28.134,20.267,30.907,5.091,21.712,5.529
15/07/2014,4.552,12.058,3.775,7.007,7.081,12.427,28.153,20.24,30.539,5.108,22.618,5.47
14/07/2014,4.55,12.076,3.782,6.972,7.032,12.487,27.869,20.244,30.693,5.128,22.546,5.513
11/07/2014,4.487,11.811,3.684,6.848,7.031,12.213,27.463,19.774,30.357,5.18,22.289,5.496
10/07/2014,4.507,11.853,3.65,6.916,7.062,12.214,27.843,19.886,30.551,5.221,22.435,5.481
09/07/2014,4.592,12.109,3.66,7.099,7.146,12.395,28.445,19.939,30.805,5.251,22.639,5.45
08/07/2014,4.606,12.094,3.732,7.099,7.209,12.45,28.956,19.581,30.984,5.218,22.536,5.447
07/07/2014,4.722,11.683,3.751,7.235,7.245,12.645,29.435,19.708,31.073,5.225,22.436,5.595
04/07/2014,4.784,11.845,3.681,7.392,7.35,12.656,29.388,19.926,31.303,5.353,22.45,5.641
03/07/2014,4.793,11.782,3.74,7.343,7.373,12.742,29.022,19.656,31.094,5.346,22.588,5.661
02/07/2014,4.747,11.698,3.757,7.173,7.221,12.67,28.427,19.505,30.439,5.246,22.354,5.6
01/07/2014,4.731,11.619,3.751,7.142,7.259,12.613,27.803,19.267,30.302,5.222,22.486,5.583
30/06/2014,4.788,11.699,3.771,7.362,7.252,12.505,27.962,19.109,30.558,5.212,22.444,5.55
27/06/2014,4.99,11.564,3.879,7.41,7.28,12.589,28.238,19.063,30.603,5.247,22.365,5.589
26/06/2014,4.997,11.592,3.9,7.149,7.318,12.898,28.617,19.191,30.67,5.23,22.459,5.621
25/06/2014,4.962,11.584,3.8,6.995,7.276,12.825,28.078,19.154,30.847,5.306,22.368,5.625
24/06/2014,5.049,11.833,3.823,7.195,7.462,13.003,28.672,19.481,31.22,5.382,22.582,5.714
23/06/2014,5.044,12.005,3.791,7.33,7.448,13.179,29.4,19.627,31.446,5.361,22.507,5.775
19/06/2014,5.013,11.958,3.757,7.288,7.564,13.199,29.726,19.568,31.416,5.381,22.447,5.755
18/06/2014,4.987,11.826,3.648,6.818,7.479,13.066,29.078,19.324,31.134,5.373,22.209,5.621
17/06/2014,4.968,11.705,3.712,6.543,7.472,12.916,29.171,19.175,31.1,5.376,22.133,5.886
16/06/2014,4.974,11.765,3.642,6.45,7.424,12.835,29.413,19.347,30.805,5.421,22.149,5.886
13/06/2014,4.988,11.754,3.627,6.518,7.422,12.797,29.861,19.644,30.796,5.406,22.263,5.926
12/06/2014,4.952,11.82,3.586,6.543,7.587,12.934,30.177,19.852,30.629,5.488,22.655,5.961
11/06/2014,4.992,11.824,3.622,6.74,7.707,13.072,30.444,19.912,30.376,5.548,22.624,5.926
10/06/2014,5.057,11.774,3.619,6.865,7.822,13.271,30.787,20.088,30.013,5.596,22.765,5.885
09/06/2014,5.031,11.661,3.637,6.88,7.809,13.282,30.775,20.109,30.294,5.495,22.675,5.803
06/06/2014,4.986,11.635,3.571,6.883,7.821,13.22,30.533,19.998,30.141,5.464,22.619,5.86
05/06/2014,4.974,11.598,3.55,6.785,7.646,13.071,29.882,20.025,29.831,5.449,22.312,5.842
04/06/2014,4.975,11.473,3.55,6.645,7.576,12.882,29.794,19.995,29.79,5.462,22.088,5.785
03/06/2014,5.016,11.314,3.52,6.69,7.523,12.893,30.054,19.981,30.045,5.529,22.083,5.881
02/06/2014,5.018,11.443,3.534,6.67,7.56,12.997,30.401,20.074,30.127,5.46,22.088,5.919
30/05/2014,5.011,11.504,3.53,6.648,7.61,12.981,30.581,19.904,30.35,5.475,21.871,5.888
28/05/2014,4.991,11.506,3.53,6.928,7.738,13.06,30.409,19.864,30.554,5.348,21.98,5.793
27/05/2014,5.055,11.523,3.511,6.983,7.756,13.094,30.592,19.838,30.712,5.34,22.148,5.789
26/05/2014,5.081,11.491,3.49,6.763,7.728,12.944,30.299,19.786,30.768,5.286,22.288,5.781
23/05/2014,5.051,11.406,3.481,6.493,7.632,12.946,30.097,19.548,30.9,5.23,22.272,5.745
22/05/2014,5.04,11.368,3.485,6.445,7.649,12.838,29.928,19.462,31.197,5.207,22.377,5.68
21/05/2014,5.052,11.379,3.49,6.253,7.603,12.706,29.937,19.491,30.991,5.104,22.482,5.493
20/05/2014,5.019,11.488,3.465,6.365,7.477,12.604,30.163,19.58,31.345,5.081,22.612,5.344
19/05/2014,5.021,11.383,3.514,6.148,7.446,12.488,29.593,19.446,30.9,5.08,22.324,5.269
16/05/2014,4.993,11.354,3.493,6.013,7.325,12.41,29.805,19.5,30.939,5.03,21.887,5.275
15/05/2014,5.047,11.506,3.49,6.253,7.601,12.628,30.332,19.454,31.023,5.09,22.023,5.325
14/05/2014,5.056,11.623,3.477,6.538,7.727,12.815,30.592,19.476,31.062,5.172,22.124,5.403
13/05/2014,5.045,11.631,3.45,6.698,7.772,12.956,30.91,19.383,30.874,5.143,22.218,5.449
12/05/2014,5.032,11.467,3.431,6.525,7.698,12.892,30.749,19.014,30.326,5.133,22.1,5.354
09/05/2014,5.047,11.285,3.376,6.563,7.664,12.77,30.475,18.771,30.169,5.122,21.97,5.288
08/05/2014,5.035,11.156,3.329,6.76,7.497,12.752,30.9,18.76,30.139,5.093,22.062,5.31
07/05/2014,5.008,11.159,3.35,6.448,7.417,12.503,31.545,18.747,29.873,5.02,22.071,5.229
06/05/2014,5.032,10.921,3.374,6.14,7.428,12.587,31.787,18.441,30.159,4.988,21.981,5.248
05/05/2014,5.007,10.924,3.376,5.975,7.539,12.681,31.892,18.501,30.449,5.103,21.765,5.279
02/05/2014,5.009,11.08,3.381,5.865,7.495,12.702,32.592,18.767,30.761,5.057,21.796,5.357
30/04/2014,4.966,10.93,3.355,5.448,7.425,12.565,32.442,18.974,30.842,4.938,21.521,5.375
29/04/2014,4.975,10.968,3.294,5.393,7.503,12.548,33.214,19.224,30.91,4.691,21.562,5.417
28/04/2014,4.914,10.977,3.279,5.233,7.371,11.58,31.891,19.247,30.762,4.677,21.185,5.218
25/04/2014,4.888,11.132,3.308,5.413,7.325,11.671,32.555,19.301,30.798,4.618,21.079,5.307
24/04/2014,5.15,11.387,3.404,5.298,7.669,12.009,32.938,19.966,30.871,4.628,20.962,5.295
23/04/2014,5.08,11.021,3.337,5.038,7.705,11.862,31.908,20.139,31.172,4.52,20.113,5.346
